pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
68289010,1.607099926,1229.478485,17.67299763,14.22107478,14.22107478,12.68667319,8.184596286,8.184596286,6.170265269,6.170265269,4.449811244,4.449811244,3.009122352,3.009122352,0,0,0,6.041840829,11.29435444,22.4680082,0,27.95413659,42.17163144,32.30244295,4.983978521,345.1450415,1.076923077,2,2.846153846,0.176470588,-3.62,26,330.25,2255728.739,14.70028997,5.446072656,2.245864466,147.5017552,4.720638857,0.306762577,4.720638857,0.220649067,0.050695967,0.220649067,-0.050695967,-0.306762577,1.8788,94.325,345.37,0,9,0,0,0,0,5,5,9,0,9,0,3,0,0,0,128,4.400694606,5.647177221,5.647177221,5.647177221,0,0,4.681802935,19.6337385,5.098681808,5.098681808,11.27975216,18.55355576,37.39849776,24.12945597,5,0,16.94153166,0,44.12698475,7.047671983,12.96557803,0,54.87724706,0,11.25737949,0,0,0,0,44.12698475,7.047671983,0,18.52902952,49.31379557,0,28.19891115,0,91.61,0,0,0,0,0,0,0,0,5.511623471,49.82170986,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.495685654,345.37,1.8788,9,9,0,0,0,0,9,0.1,19,5,4,94.325,30,0,0,0,0,91.61,4.308756799,0.000950389,0.985884872,31.7774357,23.72760195,148,180,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0.7,0,5,0
68947304,1.639175928,1316.945157,19.79431797,15.46488541,15.46488541,14.18667319,9.11085353,9.11085353,6.667649535,6.667649535,4.759409251,4.759409251,3.351980277,3.351980277,0,4.390415048,0,11.85906167,22.67566871,22.16030442,18.46005421,18.59053071,31.18920547,30.23668121,4.983978521,385.1451217,1.034482759,1.965517241,2.827586207,0.095238095,-3.94,29,369.278,8867695.929,17.17833599,6.900271484,3.140458359,164.6616027,13.74360884,0.361569176,13.74360884,0.18224887,0.15707483,0.18224887,-0.320817521,-0.361569176,4.2753,108.6534,385.406,2,7,0,0,0,1,4,5,6,2,8,0,4,0,0,0,142,10.30076712,17.66124163,11.46504,0,0,0,4.983978521,24.32632913,0,0,6.066367068,37.25557254,23.21288635,29.27371761,5,4.390415048,27.88466565,0,29.90387113,0,12.96557803,5.316788604,72.69672553,0,11.38785599,5.316788604,10.20827783,0,0,29.90387113,0,5.817220841,18.52902952,61.3160532,0,33.45465886,0,92.27,0,0,0,0,0,0,0,0,13.74360884,52.58972449,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.47981755,385.406,4.2753,6,6,2,2,2,0,6,0.121212121,21,4,6,108.6534,33,0,0,0,0,92.27,4.328999,0.000526914,0.975426087,35.01699499,26.53608572,160,192,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,1.9,1,6,0
71268957,1.509460881,1578.594607,28.3881761,24.12111418,24.12111418,19.2444225,14.15834218,14.15834218,11.05047806,11.05047806,7.664316349,7.664316349,5.452767692,5.452767692,0,9.589074368,0,24.05304386,11.12690298,78.12573905,0,6.196843572,36.00148491,70.13486463,0,541.3165235,1.1,1.875,2.6,0.419354839,-3.98,40,502.388,1093721852,27.58175036,11.63553482,5.650722361,234.7697177,13.70145711,0.354037506,13.70145711,0.252906152,0.129371223,0.252906152,-0.230623249,-0.354037506,4.31022,160.0239,541.7,2,9,0,1,1,1,3,4,7,2,9,0,8,0,1,1,210,20.10058659,5.817862778,0,0,11.46644662,0,14.2708773,4.983978521,5.098681808,0,13.34455882,81.26189502,61.60607013,17.27699578,5,4.794537184,22.62796744,0,29.96514012,0,53.12318928,38.12660734,75.46360903,0,11.12690298,15.77596523,5.817862778,0,0,63.78222885,12.96557803,6.9237372,60.41269371,47.52005967,0,22.02982792,0,99.15,0,0,0,0,0,0,0,0,1.946645913,83.22002075,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,5,2,0,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.344978163,541.7,4.31022,7,7,2,2,2,0,7,0.181818182,9,4,16,160.0239,44,0,0,0,0,99.15,5.816766812,0.000314841,0.982840936,59.91249947,48.0551966,214,255,0,31,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,2,3.3,0,20,0
71271629,1.911690612,895.9455783,17.31962648,13.23701371,14.05351029,11.40301533,7.214063895,8.697227143,5.414499197,7.065323323,3.711862866,5.132591052,2.498857788,3.720035843,10.02329115,13.21233417,0,16.67610982,17.91952896,5.563451492,18.07607434,43.44587439,0,10.03888347,4.736862954,347.093977,1.208333333,1.958333333,2.708333333,0.1875,-2.74,24,330.26,250308.1443,16.12956747,6.044875919,3.000865788,139.8378359,12.59450536,0.495318154,12.59450536,0.321393205,0.065408819,0.321393205,-3.782869557,-0.495318154,2.4733,90.7302,347.396,2,7,0,1,1,2,0,2,4,2,8,0,4,0,0,0,126,14.95356129,10.64499531,0,0,10.02329115,6.031114512,4.722094864,13.21233417,0,0,12.13273414,35.89528683,24.96720094,7.109797541,3,17.94919712,27.42917822,0,4.899909731,0,11.44023988,24.19635299,48.02802097,0,5.749511833,14.77574642,16.16930973,5.749511833,0,33.50629075,16.56804756,0,5.563451492,47.36005295,0,0,0,87.74,0,-3.782869557,0,0,0,0,0,0,25.18901072,40.5105255,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.889287619,347.396,2.4733,4,4,2,2,2,0,4,0.153846154,11,1,5,90.7302,26,0,2,0,1,87.74,3.855203657,0.000927353,0.971716934,32.57533577,26.19756459,128,151,0,16,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,24,3,0.8,0,11,0
71299339,1.606643787,1238.670953,22.93251065,16.44020139,18.07319456,15.11514153,9.559313394,11.98528568,7.272664641,9.766678312,4.72864864,6.930053788,3.009965146,4.99666479,27.79415567,26.38357931,0,22.31209685,5.563451492,30.53782887,35.60225415,6.066367068,16.82649261,15.35567207,0,481.0741681,1.03125,1.8125,2.46875,0.19047619,-2.89,32,463.377,16226163.24,22.30916346,8.566038313,5.28958186,186.073325,12.9229403,0.415985524,12.9229403,0.415985524,0.015973731,0.307705618,-4.544113522,-0.307705618,5.5186,117.1839,481.521,3,6,1,0,1,2,1,3,4,3,11,0,6,1,0,1,168,10.63357721,0,0,10.02329115,0,12.20741303,0,17.93442903,24.50803102,0,12.13273414,65.56342269,17.2926786,16.14632124,4,26.38357931,38.76596409,0,4.722094864,0,29.95526607,10.63357721,64.85451358,0,11.12690298,15.35567207,29.34055488,0,11.33678588,20.49075233,16.19958967,0,18.40509474,64.18654556,0,11.12690298,0,87.3,0,-2.336402922,0,0,0,0,0,0,63.96278573,30.87361719,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.433380384,481.521,5.5186,4,4,3,3,3,0,4,0.171428571,20,2,8,117.1839,35,0,2,0,1,87.3,5.040754333,0.000183082,0.932970488,40.06881369,34.15531744,174,203,0,21,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,32,3,1.7,3,15,0
71496458,1.706591889,1427.575648,26.52636878,21.94738759,21.94738759,17.79926405,11.9618961,11.9618961,9.049163503,9.049163503,6.12990987,6.12990987,4.140986972,4.140986972,0,4.794537184,0,5.907179729,23.07262366,40.93720351,6.076020107,13.30664111,58.52252327,54.89298823,9.720841475,499.2695733,1.135135135,1.918918919,2.648648649,0.25,-4.37,37,466.355,201258419.1,25.7148392,11.1324034,5.727560753,216.9399611,12.22260268,0.494495222,12.22260268,0.247322235,0.298537501,0.247322235,-0.298537501,-0.494495222,4.5098,150.8724,499.619,2,9,0,0,0,2,2,4,8,2,9,0,10,0,0,0,192,29.73735927,5.749511833,0,11.85551901,0,0,4.794537184,9.967957042,0,0,24.77803689,38.37046528,62.11128741,29.86588436,4,9.531400138,39.82060277,0,19.43496642,7.047671983,0,56.87581324,67.51321241,0,17.00689132,20.27034989,23.01049811,5.749511833,0,66.68447245,11.84220917,0,0,67.51321241,0,22.16030442,0,87.55,0,0,0,0,0,0,0,0,2.086303813,78.08036285,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,1,0,4,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310534806,499.619,4.5098,8,8,2,2,2,0,8,0.25,10,2,9,150.8724,40,0,0,0,0,87.55,5.59702479,0.000490386,0.99202152,55.44092449,44.99565398,192,226,0,28,0,7,2,0,0,1,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,2,2.7,0,16,0
72200024,1.499701762,1183.613787,24.7858818,20.04589979,20.80182873,16.94422334,11.43721423,11.8151787,8.17823339,8.585433517,5.665374267,5.924631375,3.646607198,3.776235752,0,4.794537184,0,16.80980138,29.55557085,37.55379817,6.196843572,38.29900301,12.13273414,43.51539276,21.0746658,496.1989665,1.142857143,1.942857143,2.685714286,0.32,-3.56,35,467.767,78861229.41,24.56097189,11.24377097,6.315068176,209.5748059,11.68269309,0.49449804,11.68269309,0.242537371,0.082135666,0.242537371,-0.082135666,-0.49449804,4.7748,138.4654,496.999,2,9,0,1,1,2,1,3,8,2,10,0,8,0,1,1,184,29.90712258,16.52165698,0,17.73550735,0,0,4.794537184,4.983978521,4.983978521,0,24.59104416,31.31314026,56.10735393,18.99402739,4,14.26826309,40.51861772,0,14.86786677,0,13.34455882,55.86998209,53.68404636,0,17.379012,25.00721285,23.01049811,17.379012,11.60093989,61.11154165,4.794537184,0,13.34455882,48.66141305,5.022633314,0,0,91.85,0,6.290109539,0,0,0,0,0,0,0,71.32100157,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460295225,496.999,4.7748,8,8,2,2,2,0,8,0.210526316,12,2,11,138.4654,38,0,0,0,0,91.85,6.24106304,0.000605589,0.996141886,51.86168612,43.11646688,180,208,0,25,0,6,3,0,0,1,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,1,2.4,0,19,0
73555129,1.876594616,630.6382709,16.98276318,12.38875781,15.30218505,10.91792266,7.030674965,8.487388584,5.047216007,6.616606816,3.587346609,5.111402459,2.265906123,2.890922154,0,14.69560176,0,24.1086277,36.88904521,3.570182271,12.14238718,15.86618653,0,34.48659491,11.60093989,449.0003171,1.304347826,1.913043478,2.52173913,0.333333333,-1.48,23,432.54,127587.9847,17.86735258,7.869815764,4.506355497,152.7723598,12.21090166,0.50573103,12.21090166,0.245577904,0.004273131,0.245577904,-0.114920598,-0.50573103,1.9189,97.6805,449.676,2,6,0,1,1,1,0,1,4,2,8,0,4,0,1,1,124,20.22313546,5.749511833,0,11.81435946,0,0,9.589074368,0,0,0,18.17987557,34.7332578,35.81557496,17.25477599,2,14.69560176,51.69355625,0,9.799819462,0,0,38.04057063,33.38050551,0,5.749511833,5.316788604,5.687386275,5.749511833,34.19181052,59.44448834,9.589074368,3.570182271,0,24.78768993,5.022633314,0,0,72.88,0,5.911893032,0,0,0,0,0,0,0.785710594,50.47863403,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418503403,449.676,1.9189,4,4,2,2,2,0,4,0.166666667,8,1,8,97.6805,24,0,0,0,0,72.88,4.682682572,0.000546426,0.986547066,33.1531656,27.43628431,114,131,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,23,3,2.1,0,15,0
76189844,1.717121485,1184.654515,20.22540387,16.51323477,17.32973136,13.88877834,9.787527529,11.75385402,7.98872067,10.45748248,5.992169952,8.100803681,4.117526033,5.502283976,14.47603464,4.208898492,0,6.041840829,24.73209642,41.80111536,6.255769184,6.196843572,24.39594478,21.79160397,19.48439816,412.168145,1.344827586,2.172413793,2.896551724,0.45,-2.52,29,388.327,7061049.719,18.50490683,6.496763062,2.995491596,169.2529414,12.79991541,0.377487986,12.79991541,0.162114264,0.181670603,0.162114264,-2.787929868,-0.377487986,2.91067,112.4448,412.519,2,8,1,1,2,0,3,3,7,2,9,0,4,1,1,2,152,14.62075121,11.46504,5.824404498,0,0,0,4.779578164,19.16083406,0,0,0,31.89811458,42.21025551,39.42556739,5,8.945761446,26.5802764,4.779578164,19.93591408,0,30.55424373,30.91419925,36.28671634,0,11.38785599,4.899909731,5.817862778,0,0,56.20094292,19.21289759,4.779578164,25.45930844,30.59278835,0,22.42125742,0,107.85,0,-2.787929868,0,0,0,0,0,0,12.79991541,53.98801446,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.682133092,412.519,2.91067,7,7,2,2,2,0,7,0.121212121,13,5,9,112.4448,33,0,1,0,0,107.85,3.999704713,0.000186488,0.863192861,37.88314121,28.9701096,168,208,0,20,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,29,2,1.5,0,15,0
78209992,1.676120432,1161.85961,22.82769817,17.93230043,18.68822937,15.3674124,10.07833933,10.45630381,7.641499115,8.048699241,5.387760919,5.679668766,3.694490081,3.869029409,11.91046091,9.184952232,0,22.50137225,29.01505595,13.08951281,19.50348468,29.165378,13.97140918,20.18465538,21.0746658,459.1473455,1.25,2.0625,2.8125,0.318181818,-3.17,32,436.725,15819923.29,22.03929905,9.134951294,4.393592722,189.4501073,14.39133378,0.492757701,14.39133378,0.415194897,0.008383126,0.415194897,-0.592457476,-0.492757701,4.3092,120.4717,459.909,1,8,0,1,1,2,1,3,7,1,10,0,4,0,1,1,168,24.59033397,12.14518285,17.31624451,0,0,6.093240071,0,19.15290927,0,0,17.66730696,32.17051039,37.12870133,23.33651785,4,18.65867814,40.10235395,0,19.7677765,0,12.96557803,39.10852735,47.49900957,0,11.49902367,14.79051451,20.69020128,11.49902367,11.60093989,65.69459615,0,5.817220841,6.9237372,36.65915542,5.022633314,10.90292493,0,79.82,0,5.885538191,0,0,0,0,0,0,14.39133378,57.16757248,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622301025,459.909,4.3092,7,7,1,1,1,0,7,0.114285714,15,2,11,120.4717,35,0,0,0,0,79.82,4.829078717,0.000249707,0.955270591,45.1816663,35.90996238,170,202,0,22,0,5,3,0,0,1,0,0,0,0,0,1,2,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,1,1.9,1,17,0
78243717,1.422130839,775.1911849,16.51829709,13.24662625,13.24662625,11.72034669,8.161222663,8.161222663,6.277578801,6.277578801,4.813398582,4.813398582,3.619766259,3.619766259,0,9.901064579,0,11.53275678,17.64713315,25.32819721,6.066367068,24.27512131,30.59589967,14.78379798,0,321.1477268,1.125,1.958333333,2.666666667,0.263157895,-2.82,24,302.228,677679.2114,14.75216246,5.998279483,2.620953475,140.4018401,12.22036042,0.507185295,12.22036042,0.190492806,0.024462734,0.190492806,-0.169022563,-0.507185295,2.4467,92.0593,321.38,1,5,0,2,2,1,1,2,5,1,5,0,4,0,2,2,122,14.90634686,11.56737461,5.783244946,0,0,0,4.794537184,4.983978521,0,0,18.19910121,30.6862899,43.64601304,5.563451492,4,9.901064579,11.60110772,0,9.883888252,0,18.50450328,17.98942254,66.50083954,0,5.749511833,4.899909731,5.817862778,5.749511833,0,45.94685506,0,0,16.7788103,60.93738805,0,0,0,56.67,0,0,0,0,0,0,0,0,0,53.83333333,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.692306712,321.38,2.4467,5,5,1,1,1,0,5,0.148148148,11,3,7,92.0593,27,0,0,0,0,56.67,4.572578199,0.001750468,0.996020071,30.597403,23.36738717,130,155,0,19,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,2,2.1,0,13,0
91668541,1.810712178,1391.732536,23.96589085,17.72389812,19.35689128,15.48131359,10.36951299,13.00737678,7.963287745,11.31912326,5.692766459,8.599041023,3.874582979,6.431760858,21.57700315,26.38357931,0,28.94243472,45.47659396,12.13273414,21.97025259,25.25331491,0,4.992404733,5.733667477,497.1054682,1.242424242,1.939393939,2.575757576,0.363636364,-2.66,33,475.388,20919949.74,23.49657732,8.601859898,4.836274088,192.0375323,13.26514578,0.415931244,13.26514578,0.415931244,0.057306459,0.382816141,-4.486605078,-0.382816141,4.0512,124.5972,497.564,2,6,0,1,1,1,2,3,6,1,11,0,4,0,1,1,176,10.30076712,15.67287292,0,0,5.559266895,6.176298517,9.786941917,8.417796984,13.17124514,11.33678588,12.13273414,43.52793314,23.00497139,33.37437094,4,21.58904213,37.09580293,0,4.567099648,10.72607221,38.5282762,11.50570721,57.32308168,0,11.12690298,11.29293437,13.17124514,0,11.33678588,36.36806446,22.55830806,0,30.20597913,46.31562083,0,21.21304711,0,94.52,0,-1.838618515,0,0,0,0,0,0,64.52799373,31.47729145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.434669841,497.564,4.0512,6,6,1,1,1,0,6,0.111111111,17,3,12,124.5972,36,0,2,0,1,94.52,5.380461869,0.000346496,0.982310729,43.39327749,35.5384438,182,216,0,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,33,4,1.9,3,16,0
117072552,1.247109911,821.6889813,19.34672421,16.10289575,16.10289575,13.66983643,10.1518495,10.1518495,7.819595822,7.819595822,5.656202163,5.656202163,3.797600222,3.797600222,6.103966388,9.901064579,0,12.45193614,18.15004873,38.16984046,17.54772461,18.32957771,0,44.78293373,0,380.2212261,1.25,2.071428571,2.857142857,0.454545455,-2.44,28,352.268,2454198.807,18.90171316,8.710967007,4.690718234,165.5261601,12.43512594,0.389951175,12.43512594,0.251063193,0.178611827,0.251063193,-0.593869143,-0.389951175,2.195,109.2617,380.492,3,6,1,1,2,1,1,2,5,3,6,0,7,1,0,1,148,15.7401046,5.817862778,0,0,5.907179729,0,9.694446915,4.983978521,0,0,24.26546827,48.94292361,43.98116152,6.103966388,4,9.901064579,11.72504251,0,15.20067686,0,44.37385011,24.95105782,59.28540046,0,0,10.63357721,5.817862778,0,0,52.67767181,12.96557803,0,40.74735653,42.59504598,0,0,0,77.49,0,0,0,0,0,0,0,0,0,60,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.68644041,380.492,2.195,5,5,3,3,3,1,5,0.225806452,6,3,12,109.2617,31,0,0,0,0,77.49,5.20916888,0.000671789,0.989032497,40.14339412,33.1471449,146,168,0,22,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,1,2.4,0,18,0
